"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29"
"Yemen People's Republic",-0.0790839311701643,0.0432368931040063,-0.0388949849339783,-0.0304538976754757,0.0364215073345892,-0.146145630695142,0.178876103283114,-0.410141024998691,-0.0690161595461185,-0.0168460300045601,0.0629961731485251,0.0568943765435412,-0.0778257619695391,0.144953995958921,0.129311111079629,0.169557078042073,-0.0211473805615292,-0.0594535149164593,-0.0598875829228619,-0.0281577181933419,-0.0350937807578037,-0.173688779366623,0.0124478443330006,0.0542003085183574,0.120691032086617,0.040106141598098,-0.0649258443534235,0.125832527516842,-0.121016395615256
"Zambia",-0.0824699581353191,0.032397949619846,-0.0122984261824381,-0.00100501654776373,-0.0279322234171302,-0.00512851030658157,-0.0201573326302686,0.00546879260251092,0.00273771829513473,-0.0342702028471011,-0.00291301561132254,0.0105836254707346,0.0143966690666287,0.0263573878636973,-0.0025460185627856,0.0008771848083321,0.00113610583240834,-0.00519020367773319,-0.0414390542569551,0.0207235556046313,0.0308428936911533,0.0167750021251515,-0.0604575480046965,0.0123063441444768,0.00849687641436946,-0.0212483946958846,0.01894089694912,-0.0562539930875553,0.0674481172885051
"Zimbabwe",-0.0821477044085643,0.0245626496107197,-0.0433916035721643,-0.0235811290805559,-0.0390596522803318,-0.0514144610465724,-0.0346845548410944,0.0106808336276028,0.0709644211440118,-0.00959396103339399,-0.0166080529910369,-0.0415037407067478,-0.0189285605897854,0.00360784431525012,0.0518490929634168,-0.042136456537998,0.00618994373732907,-0.0332239664229176,0.0593063908069295,-0.0146539036079821,-0.039392085022543,-0.00997804263167792,0.0949164310701861,0.0347945385825723,0.0852677066203752,-0.0221759343545474,-0.0167219566313695,-0.0459055539850027,0.0724064087493999
"Kiribati",-0.0572831888537937,-0.051867385201037,0.350242381908006,-0.0431393758581471,0.0345514858221553,-0.136788398272358,0.309444153353044,0.300415634620738,0.127470471057781,-0.032881474615992,0.00403432674585412,0.120337054082793,0.0060325072262447,-0.0388679322367799,0.185651893004945,0.0474559638999957,-0.00000799115828441633,0.00144805246791734,0.193247302109279,0.0848463493836412,-0.0272885114991544,-0.0475598987052149,0.201513832331367,-0.0961923015530498,-0.227948428562431,0.243704432021618,0.115430721836015,0.0286929681990103,-0.0147441432606588
"Nauru",-0.0459697433474961,-0.00205845603603513,0.329079488035033,0.0787382301750092,0.0669961326789139,-0.0958560892446702,-0.0197351823080715,-0.042702238632222,0.140685380223761,-0.0635579233455385,-0.0179965381375257,-0.062322224400373,0.0263493588047849,-0.032092817017172,-0.130798576926277,-0.0131394535475055,-0.0192298342578253,0.0501651676227111,0.0263772589714892,-0.153312281451598,-0.0401768317579131,-0.0651701757761203,0.00980879032995781,0.158635476556055,-0.0982010809850044,-0.0752303515251312,-0.105888651865513,0.0163774512876487,-0.222498563613863
"Taiwan",-0.0505672224187017,-0.0112398501483348,-0.0323411363348955,-0.0265998813954144,0.0804081930366307,-0.0925603891642766,0.335198999766708,-0.139266834970876,0.472385392587123,0.0917810125526898,-0.0148333645546487,0.142298697026803,-0.00421266875692949,-0.314880291045449,-0.163594953979472,0.0763017560914576,0.227262273001807,-0.145121396973125,-0.0653922767599236,0.10950186816229,0.185972749720529,0.148751073989077,-0.323847257002022,-0.0436342984378054,0.013267152157211,-0.0449384660321815,-0.0259211442088081,0.0373650186978695,0.144975298671809
"Timor-Leste",-0.0711705656589534,-0.086122247039731,0.220729230768134,-0.227914433137634,-0.105816316768745,0.0163143495325871,0.214892709926023,0.145029300835555,-0.191123093068459,-0.0400954250341548,0.0374722069466343,0.165151612884513,-0.118338999595807,-0.128358033116854,-0.0928780693757439,-0.133883207425388,-0.03622803431869,-0.043333710029273,-0.217274020649141,-0.0809587311900684,-0.00930038438868761,0.011904525926489,-0.0382924579121008,-0.143042986831676,0.0676807653206689,0.0227868051792289,-0.116740364503148,-0.064458420038159,-0.018077460702193
"Tonga",-0.051580550486862,-0.055805910329368,0.28947572021903,0.0401258771280935,0.127746412542655,-0.0928502287511057,-0.120368168233955,-0.0682281749610632,-0.25510441683388,-0.193791284214882,0.101116305494045,0.120788944662374,0.378342983862581,-0.0525265038381717,0.11326435964199,-0.0391188057405288,0.052546309162759,-0.17987578971497,0.057246205847858,0.282439622237511,0.147099755647436,0.253744433812446,-0.0200601766189885,0.172118937912143,0.209107993217142,-0.187345129131859,-0.0466897307742018,0.0744582266609707,0.13691839160583
"Turkmenistan",-0.0753018105616579,-0.0911047421950588,0.173246900220779,-0.21718808782622,-0.104691466690245,0.0978534437570748,-0.175135188001482,-0.130768820130359,0.0172335219538753,0.100465299192795,0.0193598993736919,0.0667610425675072,-0.101612232145648,-0.153395181253217,0.00712132756578358,-0.079870826713564,0.0706054981721941,0.0787957157326955,0.0156308405549592,-0.00814437787879426,0.00632401108043082,0.0591215632466579,0.202755053595443,0.0131961140370931,0.0953895667993069,0.0429685597410048,-0.0245238639750569,0.00619366934155703,-0.0578785287822455
"Tuvalu",-0.0670442139795537,-0.109385092573453,0.229275035210333,-0.129967805275375,0.0338552908600838,-0.0190596442093445,-0.086574592395028,-0.0719558961297493,0.237933054083199,-0.16711960684523,-0.104697374811432,-0.136239874943148,0.050951556733077,0.316778576018879,-0.063602874656315,-0.0301102005596441,-0.0242668898729686,0.231499841947239,-0.133812702506534,0.0498090853873005,0.320408229551393,-0.0828765696779448,0.0409913400367001,0.0670782939244147,-0.0554801948200553,0.151140248643718,0.0892700123053201,0.0313435753166568,0.116816619920192
"Federal Republic of Germany",-0.028967455154633,-0.0818829804588168,-0.0452515570824346,0.0488850299256867,0.00193750672679022,0.169023040193925,0.116393852337007,-0.259111694241141,0.0367421369565446,-0.0885609605859408,0.121258651866206,0.147074400943186,-0.0497002600109016,-0.0405811431565315,0.591326132552866,0.0918867071921418,-0.219144608736704,0.0262252245910386,-0.0768268957667584,-0.255709232144479,0.148603323945796,0.121777601278838,-0.0562302583021913,0.0512729031046847,-0.165306648388888,-0.0514768427508869,0.0199373832905016,-0.132635914825623,0.0926832033216077
"Andorra",-0.0549279003443521,-0.204562693302757,-0.0153319057529304,0.00227797124743822,-0.0153611525626993,-0.108575433072098,-0.0519242372658895,-0.0202910318354247,-0.0110887633522937,-0.0981638395280041,0.0758659466143315,-0.027132465508407,-0.0942140450493969,0.0928675577718286,0.00139511691130478,-0.0483375262162086,0.117714515356076,-0.00525005585561458,0.0436704186725169,0.0723542279948632,0.0592789885980202,0.10136497771069,-0.0715530062409277,-0.0178217084360556,-0.12168010459137,-0.0525085312823877,0.0388188375189198,-0.0330770812027563,-0.134566936536644
"Belize",-0.0816433320906797,0.0247125346366395,0.00938138537703525,0.0402355481281443,-0.0257537512590635,0.0568138433779402,0.018999678486843,0.000966041451364216,-0.0109575070501042,-0.00976718447303087,0.00706097027707522,0.0158357786147996,-0.126719496714297,0.0588725239301615,-0.0399955595555,-0.0222616473527603,0.011616855455697,-0.0389962096442603,0.0630955128850412,-0.00859143988559753,0.00212011564645444,-0.00742727979311919,-0.0148704089826244,0.117299944116318,0.0141312973354235,-0.00320800687200534,0.0555420377295447,-0.041070806130858,0.098150077555753
"Croatia",-0.0536220410531357,-0.181619459471031,-0.0437463527188017,0.0131935023360182,0.0363091558596375,-0.0831575506079783,0.0146650952719858,0.0288103629762741,-0.012197803775361,-0.0000337692358189992,-0.10455576525859,-0.00848660909613427,-0.104268501341763,0.0400126322763387,0.0120965512180412,0.00686949433813621,0.0836099169806574,-0.0232251150344494,0.0450264409190114,0.0241905043055887,-0.0286980657370428,0.044018046616664,0.0200201918422966,0.0778388708003677,0.0465024837357436,0.0789412196252984,0.061601039521674,0.00400272664604372,-0.0885224933070308
"Czechia",-0.0524641153533727,-0.202001517935464,-0.0214449408919325,0.00710350319577051,0.00880163019568732,-0.140760761328375,-0.0714507537451144,-0.0139389212806084,-0.00327047863377765,0.0101116480389958,0.0865645143609463,0.018344125513181,-0.0335561723334286,0.094419604894735,-0.00878483895227678,-0.0356551531460056,0.0245845781482557,0.0671462140052649,0.0255816891848145,0.102292386396272,-0.0437771623286208,-0.0551201227615941,-0.102796423738173,0.0104028954114484,-0.0151453724139713,0.103094827935719,-0.000338118968373546,-0.0393424248050139,0.00576811468345098
"Eritrea",-0.0777992177042065,-0.110286165825758,0.114106515595771,-0.0343525891356301,-0.262959645239901,-0.0581777069900482,-0.112655125043739,-0.13713656966003,0.0390442013320027,0.0855858908088878,-0.0320724475537105,-0.0123034707136915,-0.0795468924292648,-0.0631843144215311,-0.0552625810353417,-0.0545127345799281,0.0309506383967127,0.078889117262662,-0.0573127396819097,-0.150901007436812,-0.0399015813487163,-0.0700935282465835,-0.0498272063250813,-0.0811406673431804,0.0679676997247923,0.0422095468749594,0.00958748637768409,-0.0673272365082842,0.10618998909774
"Estonia",-0.0507639272182686,-0.182956986448506,-0.0413707852898608,0.0221683424878235,0.0258251871288763,-0.0636075515705138,0.0165186469079791,0.0325951186509495,-0.0388083041362332,0.0140178709464311,-0.0451504691144456,-0.0240803203374626,-0.0251013888857378,0.0256259741974186,-0.0560009321001494,0.0605301626087871,-0.0851421906253024,-0.0554686490038346,0.0374706697625833,-0.147035938050228,0.0148172975506461,-0.0794890908680811,-0.00762529618603513,-0.0126043639349498,-0.0180621324737247,-0.0748654683374854,-0.0165577500735833,0.00705809027476408,0.110595727147739
"Georgia",-0.0504721576357524,-0.199478400470534,-0.0229578094892379,0.0121979361096432,0.00153949221004268,-0.136674511939198,-0.0616367248107248,0.0207653143489757,0.00500802820175218,0.026301315586351,0.113881420119697,0.0602360790553374,0.114794151847154,-0.0920366629719599,0.0250430781664883,0.0402809989988001,-0.138395357779229,-0.075206541916149,0.106062663888784,0.00113594234644514,-0.0976411144160006,-0.0959921499542068,0.0315566936984036,-0.0208915324814494,0.130722990162468,-0.0322627849344094,0.0377084487825917,0.0121768523154101,-0.0282517974467847
"Germany",-0.0502776033183835,-0.181100069598222,-0.0368268862374105,0.0280309940222994,0.0138442186617348,-0.0532037468918833,-0.00130201519363573,0.00628041401001974,-0.0396486612276349,0.036283110521207,-0.0206760628353271,0.00229695054248047,0.0309074516747877,-0.010818835684036,-0.036646654745814,0.0218445181316111,-0.122180351114957,-0.0477177348161431,0.00291937027367608,-0.0296250812428311,0.0448398683142031,-0.147220991312117,-0.016339864897883,-0.0225877168387933,0.000539565056722272,-0.0207114629607728,-0.0386637509435157,-0.0327103580566606,0.147703558658504
"Grenada",-0.0759489775816523,0.0222904661436572,0.00758977309248763,0.0648294283214184,0.00492801678267485,0.0253272287697493,0.0182157021899552,0.0190663778124413,0.0129535950332775,-0.0582511389901259,0.00304305314602113,0.0110939310063073,-0.138448892496542,0.11359830142013,-0.0483431864731491,0.0253409201013315,-0.00762268215739716,0.11436036242896,-0.0936027554821638,0.0157333308807317,0.069695646175579,-0.0030073077058504,0.0346914365401918,0.0268820300757976,0.0996851646695,-0.124009689744623,0.0511944282366402,0.0196047240749303,0.00738344389141469
"Kazakhstan",-0.0685675968394221,-0.149392942767388,0.0771774582166232,-0.0144344801647134,-0.164770537941893,-0.014974519243873,0.0165721550420406,-0.0214358458056266,0.0172161433471931,0.124114302745994,0.0513421801726087,0.105756839349124,0.00883292362469336,-0.057026332066974,0.0560654401105282,-0.0581201605359379,-0.0634277170173874,0.0228490574135279,0.0718612666031499,0.0810267945529135,0.0828796197341335,-0.205682950150708,-0.0210793212718696,-0.0276975145358155,0.0830966897621795,-0.0433286779174695,0.106384936478897,-0.041621014188606,-0.0180261501080576
"Kyrgyzstan",-0.0708096760432078,-0.14645775540938,0.0610634152728069,-0.0477852548363699,-0.18822329468943,-0.04121601754092,-0.0379925725863197,-0.058575775793041,-0.00832596674402472,0.226411601767524,0.0212623228948517,0.082210919091086,-0.0372471857199358,-0.0129347821936768,0.0435646099659331,-0.075247876691877,-0.0899756629903189,0.0805160464452424,-0.046162524220981,0.149186957284517,-0.074015376045923,-0.0303260073049097,-0.038303849990616,0.0932888775017944,-0.16499340180358,-0.119549207862504,-0.0664287281251428,0.123977021728537,-0.0393231896983967
"Latvia",-0.0502802351533007,-0.187810126409235,-0.0447644718478755,0.0228366599965126,0.0136223091677312,-0.0415527080272728,0.0215606953846407,0.00792366216316929,-0.0198055860179851,0.0271058418710899,-0.0273268849332345,-0.05229229960904,-0.00902963237098414,0.00705871260802473,-0.0362913121411391,0.0362811114681038,-0.0381709084157824,-0.126849868482841,0.0530069156473501,-0.0896545933264143,-0.000330698815760801,-0.0360954991276714,-0.0436642551462591,-0.123094517032673,0.0261853313697298,-0.0337149442742797,-0.0637209861996844,0.0648932303704237,0.0326727868219754
"Liechtenstein",-0.0531465513593057,-0.163001096216126,-0.0147225908453221,0.0399223473553251,-0.0239069013389408,0.00997364223543616,0.0495081162965491,0.0101208670052058,-0.0292054085812949,-0.0207890609008227,-0.0560621900047318,-0.152026093485776,-0.0106130813109374,-0.00835722074464037,-0.00738628320100253,0.0828222777003534,-0.0658568728409488,0.0180928673606738,-0.0645909892876458,0.0566644761723826,0.00297032039974939,-0.0637943079253179,0.0235976729597094,-0.0973496004044373,0.0709611856511122,-0.0269063355089546,-0.14512265003013,0.101302330950947,0.00700044206471008
"Lithuania",-0.0499545616326752,-0.18184784097261,-0.0379426449902618,0.0311265740478477,0.0173061933593304,-0.0464154858556448,0.00535105132703204,-0.00122758767969712,-0.0811091420402812,0.0452167145766286,-0.0282368915415715,-0.0601902979226828,0.00281726661331088,0.0600793346396563,-0.0433683290647907,0.0623397187707561,-0.0504983477694088,-0.061952850463907,0.00589860514658933,-0.0449044307332012,0.00399603344004523,-0.0333016103097472,-0.0331717570739462,-0.0636380245547883,0.0383660028312254,-0.0282974281665222,-0.086518745578628,0.0560039285119092,0.0328316945268743
"Moldova",-0.0532739672963719,-0.171139151705802,-0.0275266772295563,0.0276010441203663,0.014920184001805,-0.0722148261423111,-0.00266801433185673,0.0498586463763303,-0.0351252993128405,-0.0876435858219092,-0.10254939374484,0.0169250644969724,-0.031146428574238,-0.022734424207606,0.00127523319643522,0.0990553188281723,-0.0535558889916719,-0.0140985201041692,-0.0231666470053433,-0.0306565256468536,-0.0195899233913485,0.0129420072953243,0.024316447141882,-0.0554485041977592,0.0352752357812977,-0.0773391276295856,-0.0502104867245073,0.0631841520688003,0.0185005980905488
"Montenegro",-0.05151739433464,-0.193002817661706,-0.0180266319144281,-0.0575622137032688,-0.0521367553304697,-0.202961922547029,0.167227925218522,0.200652026425487,-0.243987828270823,-0.0179352897445197,0.12603963943821,0.0679084764349946,-0.0617921073175251,-0.0885496449455073,-0.104998096858664,0.112742173564197,-0.055568704976294,0.0480271565486363,-0.118709103523216,-0.213412220760661,-0.0157547728123467,0.234433673222987,0.0139216333585485,0.178201746954013,0.112464016633646,0.00898363766127929,0.210074079376797,-0.0663209912986347,0.00654341769779844
"North Macedonia",-0.0535465257766672,-0.20235469142237,-0.0179787965805562,0.00646585060109159,-0.0177005199400103,-0.109058505109758,-0.0664349523902492,-0.00887788960792124,0.074894616929199,-0.0424762553418432,0.0587012552115001,-0.0116065242530042,-0.0315120926527104,0.0185542305769898,0.0231446078407505,-0.0208078477412886,0.02999318135605,0.0286846389462496,-0.0375555066222048,0.0840598924573983,-0.0572641606169435,-0.0347926941730765,-0.0520794300109422,-0.0510587904362636,-0.0601184440767356,0.0309598832847502,-0.00039291511723208,-0.0495904385273471,0.0391862459744878
"Slovakia",-0.0531356573750426,-0.205870655479349,-0.0236255719837788,-0.00133365005465263,-0.000973663039734881,-0.135222694485113,-0.059665713961607,0.0000719797491192814,0.037837228868416,-0.00993020021689072,0.0815723880329929,0.017303594813917,-0.042162765415169,0.0721565771032217,0.00667359636100482,-0.0282718720354528,0.0296928106535727,0.0342195641930305,0.0270527722747641,0.059021944230958,-0.0444483382407309,-0.0196578694935647,-0.0191176147243584,-0.00802544114808636,-0.0536988132272001,0.019097258530146,-0.0371005011627729,-0.0175112067413231,0.0231084554249456
"Slovenia",-0.053487991475841,-0.17355940037283,-0.0593734388955325,0.0210583944507831,0.0645897545230967,-0.061884396374001,0.0110576497663073,0.0390205447050903,-0.0134222484442167,-0.0262700277425459,-0.178948353263343,0.059340089400765,-0.0307503334584034,0.0332724685487677,0.0233747512006168,0.00942571683369039,-0.0120076614667722,-0.0257386314521368,0.0541229924128717,-0.0214811349117415,-0.0279482178509695,0.0178053373281088,-0.00277270904726912,0.0176956931728637,-0.0258014423427455,-0.0306474536773232,0.00256789090870095,0.00903315098164877,0.0538142590431729
"South Korea",-0.0572789007897181,-0.118305920815389,-0.107925418647504,-0.00471515213659264,0.0380041191626206,-0.052346462375356,-0.0593188943011415,-0.0350532906610928,0.0380379210994891,0.189984277126933,0.0181827171249938,-0.0760850280445,0.100376497634391,-0.0929999465425325,0.154035245251396,-0.0977579638836632,0.12040789181264,0.0442632047400049,0.101573197879202,0.0803516031802093,-0.0878501429973242,-0.120059860274774,-0.096340440694966,0.0759256031692707,-0.0453432254417234,0.0435660554182923,0.111861646688477,0.282312943520241,-0.0120772576821585
"Switzerland",-0.0562644186735271,-0.200816541363755,-0.00680183605864745,0.0248400243207564,-0.0401282635507384,-0.0411061409675599,-0.070860730781158,-0.0750871002224119,-0.00104673464992931,-0.215892179039534,0.0390139814761733,-0.190507511345733,-0.145969072710197,0.0283190957007765,-0.069773160919193,-0.0557494018216293,0.14036492132772,-0.114188002134098,-0.0738257304420102,-0.0918041625379151,-0.120259987986891,0.147388612307945,-0.0351374750801808,0.00786780940904847,-0.127808154864858,0.0413736159863001,-0.0327722158281179,0.102409232601949,-0.00847575556598091
"South Sudan",-0.0387099347229841,0.00607413647704846,0.277845979692516,0.0230891254940615,0.00304607753171578,-0.00456344181995219,0.262988649797946,0.0382259497960688,-0.121078938299097,0.37631990852554,-0.123353010730673,-0.425003364293257,-0.0401305375965957,0.104347011101933,0.06833779007582,-0.0177956547510621,-0.224853850497391,-0.242512380478552,0.0315299058080865,0.0342028306916349,0.0554914857515909,0.0928709411815814,-0.0363359141179615,0.137921925729095,-0.0808237069600468,-0.0486036021609978,-0.0192039471836208,-0.0485763222595895,0.0374821056735301
"Benin",-0.0815035755056095,0.0297757499246112,-0.00532241841125677,-0.0125711873899638,-0.0216189532402677,0.0257047982448723,-0.0219145606334149,0.0135242202594336,0.0282912821035607,-0.0140477613290402,0.000290019823806741,-0.0173667067604645,-0.0301764322996595,-0.000537025294875852,0.0094976581574055,0.0334868270194719,0.002209829788655,-0.00220257771521915,-0.0130347953035108,-0.0071354991391111,-0.0525559811362606,0.0273150183710746,0.0391852932391025,0.0375317344489241,0.0559401552736874,0.00644250161373745,0.029855265747299,-0.00822945220899409,0.0425757725383503
"Burkina Faso",-0.0816875283835619,0.0325394308587656,-0.000959538817895932,0.000818382715672816,-0.0342617360686769,0.0133155526145239,-0.0394689430245474,0.0151572066717762,0.0265062309422733,-0.0256059490686304,-0.00954900881509251,-0.0113832058183002,-0.00576115303598147,-0.0477951275038665,0.0168738468052481,0.0613930211381454,-0.018841405746397,-0.0253738051551962,-0.0644117990929041,0.0160802601168922,-0.0449697592093721,-0.00151551325346067,-0.0069460996990532,0.00654990936454913,-0.0466805190759228,-0.0650018954548197,-0.0502184095302907,0.0267141776656222,0.00921908835732592
"Guyana",-0.0826589122179233,0.031569209056307,-0.00843189628643677,-0.00151071643867192,-0.0219064978638707,0.0118671997525831,-0.00862143611972659,0.00105000285391504,-0.00572641021532518,-0.0127054693460332,0.0311646978355253,0.0415790855746439,0.00459208693019705,0.0402405457713816,-0.0215162640613651,-0.0414894967029576,-0.0439954677806218,-0.00169686688695586,0.0143823126423852,0.0488656696430565,-0.0188184368787146,0.00913713137992138,-0.0262095942881967,0.0584266647474422,0.0329061320453375,-0.00186958397076957,-0.0416917984274241,-0.0255997783865963,-0.00757732418168377
"Jamaica",-0.0786363857427343,0.0313681797246101,0.0203226214792498,0.0525678300761265,0.0218924144896503,0.0159055525101297,0.00200921907024441,0.0216966441592023,-0.0465226406851799,-0.0497215084812714,0.0499133390504281,0.0507745852694533,-0.0719065180482507,0.0397039716171715,0.0138627374348572,-0.0402268695808891,0.0577553712582633,-0.020835242418718,0.0281519932671045,0.0959689361012033,-0.0296035698044398,-0.0258576074757104,-0.0333048097838314,0.0252984694641766,-0.0606778921232783,-0.0106766550044326,-0.131151301790516,0.0205674213713256,-0.0151569167953048
"Maldives",-0.0836617951017454,0.0255170590779119,-0.0145098096683277,-0.00982857968733309,-0.0441282026551218,0.00707492437075605,0.00649234207000776,0.0149945573028748,0.0430443308276388,-0.0298679213526331,-0.00598660737135308,0.00190033161126152,0.0499779984192122,0.0133885275700077,0.0223246681405705,-0.0356511758491904,-0.0747283057290511,-0.0201685971926657,0.0461610909569397,-0.0236522017679739,-0.129615149327566,0.0574990945787809,0.000609809602212416,-0.0340512224249253,-0.0540195782026522,-0.00365293693886571,-0.0558490854715773,-0.0554284843126643,-0.0797112653561055
"Nigeria",-0.0813831757718518,0.0352566119676642,-0.0141339606947273,0.0066957156416503,-0.0366149411727637,-0.0267281683983096,-0.0458687877777746,-0.00260915696440634,0.0033995579234905,-0.015526366854264,-0.0112468648148288,0.0020093778972438,0.0465074863950683,-0.0494323866314457,-0.000558657361286587,0.0511793731904779,-0.00892328771738573,-0.0257430342258367,-0.04281926466236,0.0158395157439284,-0.0207135618771732,0.0165521073008321,0.0319360300721338,0.0135563870250106,0.000381051677029798,0.0776626975571759,-0.035385134664884,0.00671807814040175,-0.0308910279796651
"Singapore",-0.0788626301832536,0.0328039316617885,0.000998462278452513,0.0196255521283144,-0.0213056616177352,0.0106576917743928,-0.0645076237527129,-0.023495836962441,-0.0971894330227399,0.00308086495187769,-0.0199971417320328,-0.0134659354577833,0.0260263258942169,-0.11545713521388,-0.00176873779112893,0.0793142475913761,0.0507443119389711,-0.0368528240285364,-0.0578154788680625,0.0335884057374348,0.0251841453574303,0.0563492972242811,-0.000456304956372595,0.0509335994350681,-0.101055216400356,0.158782231419025,-0.0127078304797223,-0.0160701668616914,-0.042921858128908
"Sri Lanka",-0.0812840712657609,0.032737703563095,-0.0193836799186993,-0.00533230173097899,-0.0470646756708455,-0.00643326603539923,-0.0404469200605498,0.005836520274415,0.023947204726173,-0.00931633171821433,-0.0252404709618785,0.0060210012984261,0.0283845888899696,0.00609041571435195,0.00398259022846602,0.0727175953426119,-0.0420971069785803,0.0122280566221654,-0.00619921879397553,0.0109415715639978,-0.0206669370941788,0.00708938990491764,0.0383251856825772,-0.00644193112758536,-0.0510832447928696,0.0523037451070983,-0.0429852089495427,0.123466116089972,0.0037069258878358
"Yemen Arab Republic",-0.0745756296465887,0.0602665912603818,-0.0375379791381586,-0.0437926268304841,0.00370857935173961,-0.233424704686167,0.16830533712938,-0.362801429687323,-0.0599785934573136,0.0528508829635502,-0.0429805049528612,0.0137195895956713,0.152275704511924,-0.0361586704771197,-0.198990083805383,0.074993091257789,0.0950682862749933,-0.0621212972474251,-0.0202281038675619,0.0886181259770285,-0.00777070341127142,-0.0378410895038065,0.315087706862881,-0.0449600623306914,-0.0513342716258665,-0.0743337863373306,0.0516214038828733,-0.072329031113668,-0.0529482660236123
"Bhutan",-0.0817461391111754,0.033948210713641,-0.0318383665669595,-0.0191204100744525,-0.0498035415382156,0.0121182058618828,-0.0310610088079079,0.00232043320169708,0.0530070894283549,0.0144506386935126,-0.00816526789338881,-0.0200681257450522,0.0344007515745673,0.0576828763596886,0.060466957581592,0.0489498536789585,0.0331503459007238,-0.0967429414924339,-0.0255038356674919,0.0326407882039239,-0.0520873313441809,0.0733387399161012,-0.0409568907020989,-0.194383881642163,0.037471411832999,0.105715178402248,0.109112314023928,-0.0187793707636159,0.0273285511269861
"Equatorial Guinea",-0.0766031874769483,0.0441608515953195,0.0141820780192508,0.0507266990099607,0.0196855227543425,-0.0173815275683659,-0.0624786222324248,-0.0291535753130255,-0.0578310191987408,0.0223991806091488,-0.00404203535091051,0.0107747507082371,-0.0447350065042146,-0.0199264937266095,-0.0105013888386026,0.0510144797028869,0.0530629770698504,-0.0629091234781287,-0.0531963784272824,0.0198494215831651,0.141122679941981,-0.104288360885798,-0.0931517765923844,-0.0904041990462253,0.0467705030295459,0.0237968953147684,-0.0231085780564489,-0.0618455335913689,0.0320894297318756
"Afghanistan",-0.0794867874723632,0.0313558930921049,-0.00939646012909205,-0.0410236190066177,-0.0175626679734267,0.0285927435984429,0.0420881790527273,0.0673888294147719,-0.0203479644332977,-0.0440655716600382,-0.0104222690450235,-0.000174567156008432,0.0578341653299298,0.0799988300423643,-0.0561747163237725,0.0837701940755811,-0.0317550473851994,0.0765456782384568,0.0400305883397811,-0.00208668740819904,0.0356856723748823,-0.0204287073001037,-0.028119771653032,0.0120570986728118,0.0759697513079008,-0.0190043634168229,0.151843321157424,0.0785608947144328,-0.0517161296784528
"Cuba",-0.0744109169807001,0.041834640293525,-0.0227917387737168,-0.110698233306917,-0.0053418268026359,0.0299781718804636,-0.00741703090984159,0.0572509587102773,-0.0152468942366722,-0.0155201500549976,-0.0330429251325425,-0.0270462898077434,-0.0100163158895805,0.0756142735853053,0.00168292007576541,0.0788849919183758,0.0276923625391076,-0.0316138784988366,0.0248417571953163,-0.0183587194297335,0.010154675583319,-0.000596592348053621,-0.0803022105408952,-0.0965772243864948,0.0260653140230627,-0.120346572617939,0.111219121530366,0.131625262012047,-0.065595837473421
"Indonesia",-0.0804963577957401,0.0376908672306139,-0.0213540198985846,-0.00471054680980615,-0.0541115223488132,-0.0110943663253681,-0.0421349618195064,-0.0116824534692271,0.00901138090186906,-0.0482558998331875,-0.0408141546731706,-0.0668921910821216,0.0650525750315801,-0.0130493200243112,0.0109115883345568,0.042586851848679,-0.0164939352267646,-0.00251770384657311,0.00215370400495781,0.00941600861433749,0.0266696105469081,0.013119407366879,0.0314526705374022,-0.00865481491419995,-0.0690444552680442,0.0378967725583801,-0.0640543638190162,0.017637569081689,0.0217040842763859
"Iran",-0.0771025860962874,0.0281490346565318,-0.0356063320365927,-0.0182163629919998,-0.0510336241070159,-0.0293287217080478,-0.0101855106954691,-0.0180672966203997,-0.00779524047556706,0.00856879241885936,-0.0571751756871302,-0.00236802573285772,0.0432996612685163,0.031466934596916,-0.0228677921227633,-0.0334569100392829,-0.0271201650861626,-0.0866803882851895,0.0729135358162829,-0.0264565585781319,0.0824266417696058,-0.0844435720332641,0.0284266661278976,0.0184100322792971,0.0840975636570587,0.0598341656754435,-0.0573513436925718,-0.0147533624699202,-0.126076611836533
"Lebanon",-0.07920133909217,0.0339341657506967,-0.0191299802915599,-0.0221241780319075,-0.0395505979521457,-0.0002834996822973,-0.00662739907253998,0.026987700636549,-0.0029055576043903,-0.0388773397776717,-0.0214679849123495,0.0308773645520505,0.0490459267845831,-0.00797243061338107,-0.0362610282064997,0.0244443172660732,-0.0839837680177794,0.0139743177180962,-0.0330988008384193,0.00158101878139069,0.0483837366600391,-0.0172859769077181,-0.0314834076263446,0.0259429584836565,-0.0579021909824069,-0.0706350003680174,0.101212296345091,0.0249596436920033,-0.0924174151383091
"Pakistan",-0.0770578925585471,0.0275376704772415,-0.0530559746753122,-0.0372355132916302,-0.0167563662565619,-0.0476798059824829,-0.01337072144043,0.019371686494449,0.0164191818449798,0.097434963139955,-0.00113856992745228,0.033626683829378,0.0569127158505805,0.0102813797496929,-0.0377996062304246,0.0361010570892214,0.00124992352365098,-0.0235510390599527,0.0171747117072641,-0.0519888976250831,0.0303523875707659,0.0967626096352167,-0.149763038605195,-0.0396803211781019,-0.117203244193348,-0.0161316924183292,0.0287769901192273,-0.057409647166001,-0.11202485230396
